Column1,Column2,Column3,Sentimento
Mon Sep 27 19:34:38 +0000 2021,[1442573413567004674],@cirogomes Não tira o nome do Lula  da boca!! Qual q diferença de vc  para Bolsonaro? Nenhuma quer ganha as eleições em cima do Lula. Não cai ter meu voto nunca.,
Mon Sep 27 19:34:42 +0000 2021,[1442573432928055297],"@Metropoles Bolsonaro e Guedes preocupados com a economia?, quem vai investir num pais COMANDADO POR UM LOUCO. Economia  fracassa  pq postergou a compra de vacinas e não dá credibilidade ao pais. Não esqueçamos como foram tratados quem gera 70% de emprego",
Mon Sep 27 19:34:42 +0000 2021,[1442573432957411330],"#Política #Bolsonaro #ForçasArmadas  “As Forças Armadas estão aqui. Elas estão ao meu comando, sim, ao meu comando. Se eu der uma ordem absurda, elas vão cumprir? Não   https://t.co/wWMdkKQHXK",
Mon Sep 27 19:34:45 +0000 2021,[1442573442352664576],O governo Bolsonaro completou hoje mil dias no poder. Vai demorar mil anos pra consertar os estragos ambientais causados por ele.  https://t.co/WyAhZ7is4d,
Mon Sep 27 19:34:46 +0000 2021,[1442573449562443776],@PrettyJMB @V4ldeir0fic @MarkusGuimas2 @Lorah_n @leal11_vanda @Mari_W51 @CaP21B @mwbergamin @gigio1507_gigio @scarparo75 @ShowShakira @VulpesMG @BonoraLady @FeBolsonaro2021 @MarcelodeMarco2 @Ev_aurean @ChampionZelda @Lenynha333 @Candy2Jb @Florzinha2Flor m,
Mon Sep 27 19:34:48 +0000 2021,[1442573456701214725],@KimKataguiri Bolsonaro. abre concorrência para gastar R$ 450 milhões em publicidade em ano eleitoral. Quatro agências serão selecionadas: https://t.co/qTEeK6NVjC,
Mon Sep 27 19:34:53 +0000 2021,[1442573478369144833],@tabataamaralsp .Bolsonaro abre concorrência para gastar R$ 450 milhões em publicidade em ano eleitoral. Quatro agências serão selecionadas: https://t.co/qTEeK6NVjC,
Mon Sep 27 19:35:00 +0000 2021,[1442573508576522241],"Eu vou a urnas votar no Bolsonaro novamente. Não interessa o tamanho da minha decepção. Sempre farei o q for melhor para o Brasil e para os conservadores. Se aquele ladrão voltar sei o tamanho do nosso prejuízo. Orgulho e melindro é coisa de esquerdista, sempre ouvi isso aqui",
Mon Sep 27 19:35:00 +0000 2021,[1442573508697997314],"quiza hablo tonterias,pero si se dirige un mensaje de presidencia a presidencia al presidente Bolsonaro de Brazil,se pueda lograr algo con ODEBRECT.? todo cabe en lo posible. pero a quien le interesa?",
Mon Sep 27 19:35:00 +0000 2021,[1442573509054525443],"@Estadao @EstadaoPolitica É igual, Bolsonaro. Quando pegou tomou cloroquina com dois cardiologista do Einstein de plantão no Planalto.  Você pobre, tem dinheiro para este aparato todo?  Não né, então tome no seu cu, e torça para a vacina fazer efeito.",
Mon Sep 27 19:35:01 +0000 2021,[1442573510690234374],@ThiagoResiste @Uruburoxo1 O Bolsonaro não vai ir em nenhum... não tem capacidade pra isso vai ficar nos bots do carluxo a na live pro cercadinho kkkkkk,
Mon Sep 27 19:35:01 +0000 2021,[1442573512695156737],@LeaoPatr22 @PrincesaJMB @NandaAndretto @Heliomaia2 @PatriciaDaccac4 @Efaaaaa8 @Sid_Trombini @BegossoR @Brasil_JMB @VMattos63 @ElisArrudaMart1 @DireitaRaiz12 @Mari_Wc3 @marciogomesrjrj @mabarcelosap @marcio65440 @Bia15840607 @FATIMAC75843178 me sigam que ,
Mon Sep 27 19:35:02 +0000 2021,[1442573514083651591],"@mandetta Mandetta, até ontem você estava no governo desse imbecil do Bolsonaro. Não me venha com esse discurso de alma limpa que duas mãos também estão sujas de sangue.",
Mon Sep 27 19:35:07 +0000 2021,[1442573534837055495],A Câmara derrubou os vetos de Bolsonaro ao projeto que suspende despejos durante a pandemia e também ao projeto que trata sobre o repasse de verbas para financiar a expansão de internet em escolas. Esperamos que o Senado confirme a derrubada desses vetos! https://t.co/hpf6tC8Ymf,
Mon Sep 27 19:35:12 +0000 2021,[1442573557792395267],"@CertamenteH @arthurmoledoval @JoelPinheiro85 Rachadinha? O Bolsonaro está sendo investigado por rachadinha? Tratoraço não pode? Sloriquina superfaturada, quem ganhou dinheiro com isso? Curandeirismo, sabe o significado dessa palavra? Interferência na pf ",
Mon Sep 27 19:35:19 +0000 2021,[1442573585529417728],@GuedeCFigueredo @OInconformado3 @VikingsBrasilbr @SimoneCR3 @arivsilva1 @PorcheddCris @ehasibr @jurandirsotero @Delinho17333581 @ArendSchn @CrisCorinto8891 me sigam que tbm sigo obrigado somos fortes Bolsonaro reeleito em primeiro turno @geraldofava,
Mon Sep 27 19:35:19 +0000 2021,[1442573585839804416],VITÓRIA DO POVO: O Congresso Nacional acabou de derrubar o veto de Bolsonaro ao projeto que suspende os despejos de imóveis durante a pandemia da Covid-19.,
Mon Sep 27 19:35:24 +0000 2021,[1442573607360610307],"@cristinagraeml @gazetadopovo @kimpaim @Gusgayer @realpfigueiredo Qualquer pessoa minimamente politizada sabe o que é esse governo desastroso do Bolsonaro , nem comprando caro o Centrão consegue uma sabatina p seu escolhido no STF .",
Mon Sep 27 19:35:25 +0000 2021,[1442573613392023558],@MarceloBelinati A pior ignorância é do sujeito que se faz de imbecil para validar suas convicções   Avisa ao mundo que a culpa é do Bolsonaro https://t.co/qDAAUnWVED,
Mon Sep 27 19:35:32 +0000 2021,[1442573642185981959],"@franceinter @ndemorand @LeaSalame @J_Bardella Finkielkraut, Minc, Darmanin, maintenant Bardella, le prochain invité vomitocéphale, ce sera qui? Zemmour, Trump ou Bolsonaro?",
Mon Sep 27 19:35:33 +0000 2021,[1442573647126925314],"@CaracolRadio @vanedelatorre acepten lo son Muppets, títeres funcionales a la desinformación y las noticias falsas, y con el mismo discurso progre de siempre, mencionando a Trump y a Bolsonaro que como no les dan financiamiento los desacreditan.",
Mon Sep 27 19:35:33 +0000 2021,[1442573647709982722],"Bolsonaro levou 1000 dias de governo pra falar a única verdade da vida: ""Nada é tão ruim que não possa piorar"".  #ForaBolsonaroGenocida  #DesGoverno #PiorPresidente",
Mon Sep 27 19:35:37 +0000 2021,[1442573661878185989],,
Mon Sep 27 19:35:37 +0000 2021,[1442573663241482244],@KonigMachado @Lito02BR @AppelLuciano @mello65440 @AnjoProtetor10 @Alfaboysp @abatefilho_rafa @4rqdavi @zeplu1 @GeBolsonaro @GefridoT @c0nserv4dor @100_direita @Wandaluciadob @paulodaieq @ZilaHelena @KonigMachado2 @elianejohn @dener1 @BinhoSartori77 @verd,
Mon Sep 27 19:35:38 +0000 2021,[1442573666902941708],"lockdown nunca foi pra salvar vidas, por saúde, e todos que apoiavam o Bolsonaro percebeu isso, era simplesmente pra quebrar a economia, tentar derrubar o pres. não conseguiram agora vão usar como pauta de eleição, porém falta 1 ano, e Paulo Guedes ta on #1000DiasSemCorrupcao",
Mon Sep 27 19:35:47 +0000 2021,[1442573703762497536],"@bolsonaro_v @CarlosBolsonaro Concordo em partes. Mas quando uso a primeira pessoa do plural, não me refiro única e exclusivamente aos movimentos de esquerda. Criticar o governo e/ou Bolsonaro, por si só, não faz de mim um ""esquerdista"", seja lá o que iss",
Mon Sep 27 19:35:53 +0000 2021,[1442573727892451330],"@RojoEdwards Trump, Bolsonaro y kast son anti inmigrantes y le hechas la culpa a Boric. Kast tambien es un migrante o no? https://t.co/biUjatHEDg",
Mon Sep 27 19:36:05 +0000 2021,[1442573780786819076],"@horaciohudson @Ajveiga2 @38_Caca2P_38 Engano seu, sempre ouve e sempre haverá ""roubo"" nas urnas. O povo que saiu às ruas dia  07, vai aceitar calado e se escondendo de baixo da cama com medo de assumir o voto em Bolsonaro. Espere e verás.",
Mon Sep 27 19:36:06 +0000 2021,[1442573785408983040],"@PATRlOTAS @izzynobre Kkkkkkkkkkkkkkkkk que coisa grotesca. Não gostar do Bolsonaro eu até aceito, gosto é gosto, agora idolatrar um cachaceiro mijado é soda*.",
Mon Sep 27 19:36:13 +0000 2021,[1442573811392602113],"CPI estuda entrar com ação no STF se a PGR arquivar o relatório final  O texto final irá propor o indiciamento do presidente Jair Bolsonaro por alguns crimes, entre eles o de prevaricação.https://t.co/zZ5p8q3OMU",
Mon Sep 27 19:36:13 +0000 2021,[1442573812827033601],"ELEITOR  Ou você APRENDE a VOTAR para PRESIDENTE, SENADOR, DEPUTADO e GOVERNADOR em pessoa que seja PROGRESSITA/ESQUERDA ou vai continuar sendo FERRADO!!!!! Votar errado MATA!!!! Fica a dica!!! #ForaBolsonaroGenocidaeCorrupto  #TaCaroCulpaDoBolsonaro",
Mon Sep 27 19:36:16 +0000 2021,[1442573827599437829],"@CarlosBolsonaro Queimadas destruindo a Amazônia, o cerrado e o pantanal: Carlos Bolsonaro em silêncio. Queimando um pedaço de pano: AÍ MEU DEUS!",
Mon Sep 27 19:36:18 +0000 2021,[1442573835853721606],"@munizjairo60 @Prof_ElianeRJ @valoreconomico Não há, simplesmente não há.  Por isso que eu digo, eu só voto nulo se for Bolsonaro versus Bolsonaro, no mais, estaremos no lucro ou no mínino com muito menos danos, mas muito menos mesmo.  Esse sujeito o toqu",
Mon Sep 27 19:36:30 +0000 2021,[1442573885300412418],"QUANDO o Bolsonaro enfrentar a realidade da sua REJEIÇÃO e a ASCENSÃO de Lula, vai se acorvardar, como fazem todos os ARREGÕES. Vai falar que foi ""o calor do momento"", que não queria falar o que falou e nem fazer o que fez  Mas, Bolsonaro...Aí....É TARDE!!!",
Mon Sep 27 19:36:31 +0000 2021,[1442573889650020352],"@rsallesmma Depois não sabem porque o Bolsonaro tem apoio.  Pelo menos esses são sinceros, queimando a bandeira do Brasil e demonstrando o real apreço da esquerda pelo país.",
Mon Sep 27 19:36:34 +0000 2021,[1442573899850559491],@meugulagminhav @luizmarcelocb @anandacajueiro @BuscandoALogica @didiindignada @Edu_mundial51 @Tio_Dan_Dan @MaraMar27888159 @OliviaPepper38 @AlexandreFenel1 @menconialex @Altairos1010 @Kyrablondd @ahfc3 @LizaSimpson46 @LEspartanoBR @SidPedro1 @FlorDeserto,
Mon Sep 27 19:36:36 +0000 2021,[1442573909585547269],@fsvancim @MarceloFreixo Você é um machista escroto.  Qual o problema deu querer sentar no pau do Bolsonaro ?? O cu é meu.  Meu corpo minhas regras.  Esqueceu ?,
Mon Sep 27 19:36:36 +0000 2021,[1442573910466183171],"Vocês acham ruim o primeiro mandado de Bolsonaro? Esperem para ver o possível (tomara que não!!) segundo mandado: ""Nada está tão ruim que não possa piorar"".  Enfim, Bolsonaro fala a verdade. Ele pode piorar ainda mais a sua vida. Não ousem duvidar.",
Mon Sep 27 19:36:44 +0000 2021,[1442573943030915081],Esse viado beta enrustido virou a casaca? Eu só abandono o Bolsonaro quando ele começar a soltar criminosos perigosos da cadeia! https://t.co/TCqTTWZgnR,
Mon Sep 27 19:36:44 +0000 2021,[1442573943731224576],"Pela primeira vez na história, desde quando parei de apoiar essa porcaria de coletivismo, nesses 1000 dias governo Bolsonaro, a imprensa passou a correr atrás de notícias. É todo mundo investigando tudo 24h. Até frequência de peido é investigada.",
Mon Sep 27 19:36:44 +0000 2021,[1442573944905740290],@tabataamaralsp Bolsonaro abre concorrência para gastar R$ 450 milhões em publicidade em ano eleitoral: Quatro agências serão selecionadas: https://t.co/qTEeK6NVjC,
Mon Sep 27 19:36:58 +0000 2021,[1442574002464063493],@claudiacastroCG @Biakicis @pauloeneas Isso importa sim porque é gente do governo falando mentira deslavada na maior cara de pau. Bolsonaro só influência gado otário que nem você,
Mon Sep 27 19:36:58 +0000 2021,[1442574003164442625],"Bolsonaro já deu 3.989 declarações falsas ou distorcidas, disse Aos Fatos, aquela agência de comédia bancada por Xi Jinping que nunca publicou uma verdade.",
Mon Sep 27 19:37:07 +0000 2021,[1442574039906725888],"@octavio_guedes Hospitais próprios de convênios deveriam ser proibidos ou existir uma fiscalização pesada nos prontuários de pacientes!  O que foi feito no cuidados paliativos, foi colocá-los em uma ""câmara de gás"" - método indolor de sacrificar pessoas """,
Mon Sep 27 19:37:08 +0000 2021,[1442574045124386821],@claudioedantas O Moro depois da trairagem ao presidente Bolsonaro perdeu seu enorme cacife político e credibilidade perante grande parte dos brasileiros,
Mon Sep 27 19:37:10 +0000 2021,[1442574053961764873],@LucianoHangBr @alexandregarcia Porque vc é um dos poucos que vai lá e vai dizer que os três patetas são corruptos e estão loucos porque o Bolsonaro quebrou o esquema deles antigo!,
Mon Sep 27 19:37:14 +0000 2021,[1442574069770113026],"Foi como Lula, que estava inelegível e pontuava abaixo de Bolsonaro. Só foi o STF autorizar sua candidatura, para ter pesquisas mostrando o mesmo ganhando até em primeiro turno.",
Mon Sep 27 19:37:16 +0000 2021,[1442574075591897089],Bolsonaro diz que corrupção no Brasil 'diminuiu muito' - 27/09/2021 - Notícia - Tribuna do Norte https://t.co/Snqv1AHYM9 Esse corrupto mentiroso não tem jeito repetiu o mesmo que ele disse na ONU.,
Mon Sep 27 19:37:26 +0000 2021,[1442574121263525889],"@newtonsbootleg KKKKKKKKKKKKK perdão!! É que aqui no Brasil, esse discurso sobre votar nulo está sendo feito principalmente por liberais, que no fim acabam dando palco para a reeleição do Bolsonaro.",
Mon Sep 27 19:37:28 +0000 2021,[1442574127479631876],"@ppffcosta73 A temerizacão do Bolsonaro é uma tragédia sem fim, ele deveria pedir pra sair, tá muito humilhante para todos que apoia esse embuste ambulante",
Mon Sep 27 19:37:30 +0000 2021,[1442574136178405376],"Temos um GOVERNO atacado por TODOS, mas que mantém a transparência, HONESTIDADE e o APOIO do POVO, para DESESPERO dos que querem derrubá-lo! #1000DiasSemCorrupcao ! #FechadoComBolsonaro !",
Mon Sep 27 19:37:31 +0000 2021,[1442574142578966529],Faz mais de mês q silenciei a palavra Bolsonaro aqui mas de alguma forma esse tuíte apareceu pra mim e mano não dá pra entender a cabeça de quem ainda defende esse arrombado NÃO TEM COMO ENTENDER NÃO TEM COMO ENTRNDER NÃO TEM COMO,
Mon Sep 27 19:37:32 +0000 2021,[1442574146542522369],"@Guilhermehen01 @inis_saito @leonardo1opes Esse país é uma bosta? É!!!! Culpa do Lula? Tb! Como é do Color, da Dilma, do Bolsonaro e de uma parte grande da população, que tenta tirar vantagem no dia a dia em tudo",
Mon Sep 27 19:37:35 +0000 2021,[1442574158567723008],@Metropoles @cirogomes @patriciapillar @guilherme_amado Olham como tiram as palavras do contexto e manipulam os fatos. Membros do gabinete do ódio Petista e do Bolsonaro dedicam a vida à divulgarem e à criarem fake News contra o Ciro Gomes. Foram trenados,
Mon Sep 27 19:37:38 +0000 2021,[1442574167921070088],"Alguém acha que eu não queria a gasolina a R$ 4 ou menos? O dólar a R$ 4,50 ou menos? Não é maldade da nossa parte, é uma realidade. E tem um ditado que diz: ‘nada está tão ruim que não possa piorar’, disse Jair Bolsonaro https://t.co/CBQRPmuFLE",
Mon Sep 27 19:37:38 +0000 2021,[1442574170722816001],@Hills_047 @JubileuLULA @PsicologaRany O problema do Bolsonaro msm e que ele não foi esperto se ele tivesse calado a boca eu voltaria nele sem dúvidas só que ele ficou achando que a quarentena é brincadeira e por isso que tenho raiva dele se fora 500 mil ,
Mon Sep 27 19:37:41 +0000 2021,[1442574182517252096],"@MauricioNardiJ6 @JovemPanNews @programapanico @MajorVitorHugo Em 2026 vcs conversam sobre isso, o povo ta com Bolsonaro!  #bolsonaroPresidenteAte2026",
Mon Sep 27 19:37:50 +0000 2021,[1442574221075378182],"@RalburquerqueR Mientras los líderes del PRM no reflejen los valores de ""Primero la Gente"", serán sólo cómplices del enriquecimiento conchupante partidista que ha tomado las riendas del estado dominicano.  Abinader es el Bolsonaro dominicano.",
Mon Sep 27 19:37:56 +0000 2021,[1442574244584513538],"@thipossato @Thiago22045758 @carlosjordy Sempre fui indignada com robalheira. Nunca defendi ladrão nenhum. Por isso me surpreende ver algm defender Bolsonaro que, além de ladrão, é mais incompetente que lula, dilma e fhc juntos. Inclusive assume a própria",
Mon Sep 27 19:38:10 +0000 2021,[1442574305330667523],A CEITEC é uma das jóias do Brasil que Bolsonaro/Guedes querem exterminar. São tantos crimes contra o povo e suas riquezas! Essa quadrilha ideia é nosso país e precisa ser punida!,
Mon Sep 27 19:38:26 +0000 2021,[1442574371394965504],"Governo Bolsonaro  Preços Surreais, qualidade de vida cada vez pior! Ministros que não sabem o cargo que ocupam! Segregação, gastos milionários nos cartões corporativos, família em mansões de luxo, sigilos de cem anos...   Nunca imaginei ver o Brasil tão ruim assim!",
Mon Sep 27 19:38:29 +0000 2021,[1442574383675891714],@MarceloBelinati Fica em casa q a economia a gente ve depois. Vcs acham q alguém vai acreditar q e culpa do Bolsonaro??? Vcs acham q as pessoas são idiotas? O PR pedia todos os dias p deixar o povo trabalhar. Vcs são culpados seus corruptos,
Mon Sep 27 19:38:30 +0000 2021,[1442574388998541318],"@Marinsek @taoquei1 O Bolsonaro esta bem longe de ser conservador, ele é reacionário puro. E essa de direita, esquerda, conservador, liberal, tudo rótulo, a maioria esta la por si mesmo. Por isso analiso o trabalho e não a ideologia.",
Mon Sep 27 19:38:32 +0000 2021,[1442574395290046464],"@DepRodrigo_ @bobjeffcensored Estes profetas do apocalipse q malham Bolsonaro 24 horas por dia, são os mesmos que ficaram mudos nos 24 anos de governos pródigos esquerdistas, FHC, Lula e Poste. Para calar a boca deles agora é só abrir a boca do cofre, mas",
Mon Sep 27 19:38:34 +0000 2021,[1442574405696167939],"O dinheiro público, que poderia amenizar o sofrimento da população pobre e a que fica mais vulnerável na #pandemia,está sendo usado para pagar conchavos políticos e penduricalhos para os milicos. Tudo para manter #Bolsonaro no poder e sua família longe das grades. #ForaBolsonaro",
